# This file is generated on 06-Dec-2021 at 11:56:23 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
1, 6, 7.5000e+01, 2.1279e+00, 9.8000e+01
1, 6, 7.5000e+01, 1.1552e+02, 1.0000e-02
1, 6, 7.5000e+01, 1.0148e+02, 1.6000e-02
1, 6, 7.5000e+01, 8.6789e+01, 2.7000e-02
1, 6, 7.5000e+01, 7.3686e+01, 4.5000e-02
1, 6, 7.5000e+01, 6.1444e+01, 7.7000e-02
1, 6, 7.5000e+01, 5.0758e+01, 1.3000e-01
1, 6, 7.5000e+01, 4.2054e+01, 2.1000e-01
1, 6, 7.5000e+01, 3.4303e+01, 3.5000e-01
1, 6, 7.5000e+01, 2.7445e+01, 6.0000e-01
1, 6, 7.5000e+01, 2.2523e+01, 9.5000e-01
1, 6, 7.5000e+01, 1.7404e+01, 1.7000e+00
1, 6, 7.5000e+01, 1.3416e+01, 3.0000e+00
1, 6, 7.5000e+01, 1.0349e+01, 5.1000e+00
1, 6, 7.5000e+01, 7.9826e+00, 8.3000e+00
1, 6, 7.5000e+01, 6.4241e+00, 1.2000e+01
1, 6, 7.5000e+01, 4.6963e+00, 1.9000e+01
1, 6, 7.5000e+01, 3.3429e+00, 3.0000e+01
1, 6, 7.5000e+01, 2.6374e+00, 4.5000e+01
1, 6, 7.5000e+01, 2.3419e+00, 6.0000e+01
1, 6, 7.5000e+01, 2.2015e+00, 8.0000e+01
