# This file is generated on 06-Dec-2021 at 12:05:10 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Lavrion 37.5GHz (Lat = 3.7720e+01 deg, Lon = 2.4048e+01 deg, Alt = 2.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
1, 6, 3.7500e+01, 1.3027e+00, 1.0000e-02
1, 6, 3.7500e+01, 1.2050e+00, 1.6000e-02
1, 6, 3.7500e+01, 1.1034e+00, 2.7000e-02
1, 6, 3.7500e+01, 1.0106e+00, 4.5000e-02
1, 6, 3.7500e+01, 9.1918e-01, 7.7000e-02
1, 6, 3.7500e+01, 8.3528e-01, 1.3000e-01
1, 6, 3.7500e+01, 7.6231e-01, 2.1000e-01
1, 6, 3.7500e+01, 6.8797e-01, 3.5000e-01
1, 6, 3.7500e+01, 6.1252e-01, 6.0000e-01
1, 6, 3.7500e+01, 5.4998e-01, 9.5000e-01
1, 6, 3.7500e+01, 4.7230e-01, 1.7000e+00
1, 6, 3.7500e+01, 3.9715e-01, 3.0000e+00
1, 6, 3.7500e+01, 3.2666e-01, 5.1000e+00
1, 6, 3.7500e+01, 2.6101e-01, 8.3000e+00
1, 6, 3.7500e+01, 2.1031e-01, 1.2000e+01
1, 6, 3.7500e+01, 1.4546e-01, 1.9000e+01
1, 6, 3.7500e+01, 7.8678e-02, 3.0000e+01
1, 6, 3.7500e+01, 1.7047e-02, 4.5000e+01
1, 6, 3.7500e+01, -2.8230e-02, 6.0000e+01
1, 6, 3.7500e+01, -7.4938e-02, 8.0000e+01
1, 6, 3.7500e+01, -1.0882e-01, 9.8000e+01
